gene,mean_SafeHarbor_0h,mean_RHOG_0h,log2_fc,pval,pval_adj
ENSG00000116544,0.5956802476346711,0.6162575671860201,0.020577319551349005,0.8651423612180185,0.9995563239457352
ENSG00000284773,1.263173146478868,1.3750276682234128,0.1118545217445448,0.6430354107608196,0.9776177218255248
ENSG00000241014,0.6151439457971848,0.665367401926981,0.05022345612979617,0.6535888996631365,0.9788135378939978
ENSG00000271741,0.0,0.015481885872655953,0.015481885872655953,0.36321746764912255,0.9034298627891024
ENSG00000243749,0.0,0.0,0.0,,
ENSG00000163867,3.9263049662561014,3.928772139843488,0.002467173587386462,0.986492055071716,0.9995563239457352
ENSG00000197056,3.7464363784248875,3.758832046088663,0.012395667663775534,0.8511821089113932,0.9995563239457352
ENSG00000233940,0.0,0.0,0.0,,
ENSG00000228348,0.10962203054979648,0.13641989227791604,0.026797861728119557,0.5158470107975273,0.963255486703359
ENSG00000284640,0.0914602762417096,0.040451000934532765,-0.05100927530717684,0.17994842450670667,0.9034298627891024
ENSG00000116560,9.102851442155943,9.049699784345163,-0.053151657810779795,0.48375848569217406,0.9547678448748723
ENSG00000201868,0.015263950352660196,0.02916967969087557,0.013905729338215373,0.3264800881743922,0.9034298627891024
ENSG00000146463,5.593159301691888,5.619739160084144,0.02657985839225585,0.7266108206606947,0.9830630092625964
ENSG00000240374,0.0,0.0,0.0,,
ENSG00000201542,0.0,0.0,0.0,,
ENSG00000229994,0.43164371185723865,0.3807827390299529,-0.050860972827285744,0.6204904434320557,0.9768823220098553
ENSG00000227409,0.015030878498353314,0.06580023247367793,0.050769353975324616,0.3105471202467362,0.9034298627891024
ENSG00000278702,0.0,0.0,0.0,,
ENSG00000142687,6.342987779033674,6.421932933816052,0.07894515478237807,0.6647331718738392,0.9790748336151173
ENSG00000236274,0.0,0.0,0.0,,
ENSG00000020129,6.14885434832998,6.188165854588262,0.03931150625828206,0.862818027720382,0.9995563239457352
ENSG00000239636,2.207943208504602,2.315427187782635,0.1074839792780331,0.5666640718653693,0.9699874439053733
ENSG00000116819,2.016660873338386,1.9476627611027204,-0.06899811223566554,0.5654271101078581,0.9698825932908604
ENSG00000126067,7.35802832118384,7.248307936616996,-0.10972038456684441,0.27774993640498036,0.9034298627891024
ENSG00000142686,5.3653254605327625,5.373279352117968,0.00795389158520532,0.8767968648776274,0.9995563239457352
ENSG00000092853,6.242733349254817,6.093689625235556,-0.14904372401926125,0.5757762987094026,0.9715248767279889
ENSG00000232335,0.1302363565580216,0.17539277087425253,0.045156414316230936,0.5010223516727779,0.9597500717180603
ENSG00000134698,5.683806078694096,5.922467907821649,0.23866182912755285,0.1415796290083907,0.9034298627891024
ENSG00000092847,6.203179084959152,6.181445058515766,-0.02173402644338651,0.6340768058415918,0.977031430417369
ENSG00000271164,0.0,0.0,0.0,,
ENSG00000286899,0.0,0.0,0.0,,
ENSG00000271914,0.03719620280215838,0.02911983003445509,-0.008076372767703288,0.6922083956626752,0.9815408179181735
ENSG00000126070,5.093586096364526,5.1572747960523095,0.06368869968778323,0.281342617364528,0.9034298627891024
ENSG00000271554,0.0,0.013599074386131572,0.013599074386131572,0.36321746764912255,0.9034298627891024
ENSG00000232862,0.0068144345906425595,0.0,-0.0068144345906425595,0.36321746764912255,0.9034298627891024
ENSG00000092850,0.04293529238489826,0.07808497578469496,0.035149683399796704,0.4002129254405027,0.9224168211898287
ENSG00000116863,4.732789121359342,4.704364728745414,-0.028424392613927374,0.5154691608159185,0.9629305813451672
ENSG00000171812,0.10421270693797176,0.046789332531288134,-0.057423374406683624,0.363180790708732,0.9034298627891024
ENSG00000054116,5.970261262962687,5.968117130129291,-0.002144132833396206,0.9589306740322493,0.9995563239457352
ENSG00000116871,8.762010112828051,8.768620090528684,0.006609977700632541,0.8753300899631928,0.9995563239457352
ENSG00000264592,0.0,0.0,0.0,,
ENSG00000054118,7.848821431230157,7.822531686773175,-0.02628974445698251,0.4846509340833388,0.9550109323404362
ENSG00000231849,0.0,0.0,0.0,,
ENSG00000214193,3.16266585657761,3.1022339402100267,-0.06043191636758305,0.706933795644072,0.9819306242118583
ENSG00000142694,4.261394319072193,4.171217563934341,-0.0901767551378514,0.6235600587904965,0.9768853243475332
ENSG00000286379,0.2792619207612755,0.161519566986338,-0.1177423537749375,0.047842056174438985,0.9034298627891024
ENSG00000196182,6.751291471849023,6.622968731802995,-0.12832274004602784,0.2061627777246351,0.9034298627891024
ENSG00000181817,4.875335670555116,4.796959585116247,-0.07837608543886887,0.11713374892347206,0.9034298627891024
ENSG00000222821,0.0,0.0,0.0,,
ENSG00000116885,0.8594112162327942,0.7742135956128853,-0.08519762061990888,0.46851793521152174,0.9510401924542663
ENSG00000201448,0.0,0.006895664671306069,0.006895664671306069,0.36321746764912255,0.9034298627891024
ENSG00000116898,6.122704077680045,6.092810047008183,-0.029894030671862026,0.568742328943568,0.9703070988810668
ENSG00000119535,0.06706928095728105,0.05971504157347269,-0.0073542393838083656,0.8626851038537356,0.9995563239457352
ENSG00000230214,0.0,0.0,0.0,,
ENSG00000284705,0.0,0.0,0.0,,
ENSG00000284720,0.0,0.0,0.0,,
ENSG00000234481,0.0,0.0,0.0,,
ENSG00000163873,0.0,0.0,0.0,,
ENSG00000284650,0.0068144345906425595,0.006623363297471992,-0.0001910712931705678,0.9843541883208804,0.9995563239457352
ENSG00000223944,0.0,0.0,0.0,,
ENSG00000264698,0.0,0.0,0.0,,
ENSG00000207328,0.0,0.0,0.0,,
ENSG00000252368,0.0,0.0,0.0,,
ENSG00000230451,0.0,0.0,0.0,,
ENSG00000233621,2.313485873610631,2.335885810718603,0.022399937107972168,0.9120206003749012,0.9995563239457352
ENSG00000163874,5.456331827597115,5.422712587226122,-0.033619240370993175,0.5282317808565518,0.9637424184411564
ENSG00000283724,0.0,0.0,0.0,,
ENSG00000163875,6.2311448270151,6.26747750281537,0.036332675800269776,0.5727209317199469,0.9711110289540845
ENSG00000263675,0.3737257357893598,0.3026650469016433,-0.0710606888877165,0.3572615125392997,0.9034298627891024
ENSG00000163877,4.4071004036297525,4.446049093741831,0.03894869011207813,0.6537274109859348,0.9788648777435961
ENSG00000232273,0.03982832000579729,0.041890168817871,0.002061848812073712,0.9596218039593587,0.9995563239457352
ENSG00000237749,0.9120147794753836,0.87331591844631,-0.038698861029073606,0.8391822214507684,0.9995563239457352
ENSG00000163879,0.20893037132166106,0.2841407418487866,0.07521037052712556,0.4086144360805096,0.9255155863487295
ENSG00000134697,6.254316792546775,6.172973933384594,-0.08134285916218076,0.13269153719191765,0.9034298627891024
ENSG00000284748,0.016447737111697076,0.0,-0.016447737111697076,0.1764000391791957,0.9034298627891024
ENSG00000169218,0.0,0.0,0.0,,
ENSG00000116922,3.808770979509486,3.7457435674423496,-0.06302741206713636,0.4045626919849278,0.9245172296669643
ENSG00000134690,6.581362470310307,6.493315417850152,-0.08804705246015487,0.7195204734428559,0.9830630092625964
ENSG00000183317,0.17613184489219882,0.12501944071271784,-0.051112404179480986,0.48679007007235187,0.955693579132166
ENSG00000200421,0.0,0.0,0.0,,
ENSG00000214141,0.0,0.0,0.0,,
ENSG00000227416,0.0,0.006895664671306069,0.006895664671306069,0.36321746764912255,0.9034298627891024
ENSG00000185090,2.6381584053805134,2.619061890428215,-0.01909651495229836,0.9259824628561775,0.9995563239457352
ENSG00000233728,0.013441055623356091,0.0341746750392318,0.02073361941587571,0.48967286908900487,0.9563499209042031
ENSG00000196449,5.187281501168586,5.020104740435015,-0.1671767607335708,0.2035166038799429,0.9034298627891024
ENSG00000197982,4.560367862903317,4.580905875779006,0.020538012875689127,0.6322776243338715,0.9768853243475332
ENSG00000188786,5.1557230607850455,5.188837360235653,0.03311429945060773,0.43992344358657354,0.9398011295915625
ENSG00000235673,0.0,0.0,0.0,,
ENSG00000204084,5.469312475787469,5.494866485776203,0.025554009988733917,0.815796503749983,0.9974955298218868
ENSG00000230955,0.03579278679990924,0.07019537758596507,0.03440259078605583,0.35574161233851453,0.9034298627891024
ENSG00000252448,0.0,0.0,0.0,,
ENSG00000222282,0.0,0.0,0.0,,
ENSG00000277168,0.0,0.0,0.0,,
ENSG00000183431,7.012524974204859,6.9768527900417014,-0.03567218416315754,0.29045796619977754,0.9034298627891024
ENSG00000212541,0.014734530442732534,0.017115937352241085,0.002381406909508551,0.9181539102331434,0.9995563239457352
ENSG00000183386,3.443648845412597,3.2759588261780497,-0.16769001923454718,0.2029153115123048,0.9034298627891024
ENSG00000183520,5.13794760678676,5.044169668141163,-0.09377793864559703,0.4502514458715776,0.9433796437851543
ENSG00000185668,0.19970538231254334,0.15439741481708033,-0.04530796749546301,0.48495060186595473,0.9550109323404362
ENSG00000224592,0.0068144345906425595,0.0,-0.0068144345906425595,0.36321746764912255,0.9034298627891024
ENSG00000223589,0.0,0.0,0.0,,
ENSG00000265596,0.0,0.0,0.0,,
ENSG00000284623,0.0,0.0,0.0,,
ENSG00000286552,0.0,0.0,0.0,,
ENSG00000287987,0.0,0.0,0.0,,
ENSG00000237290,0.0,0.0,0.0,,
ENSG00000275350,0.0,0.014041583207820717,0.014041583207820717,0.17554159181513693,0.9034298627891024
ENSG00000200796,0.0,0.0,0.0,,
ENSG00000238063,0.0,0.0,0.0,,
ENSG00000215895,0.8101360148900582,0.6375076956165585,-0.17262831927349964,0.16480838059794073,0.9034298627891024
ENSG00000284632,0.0,0.0,0.0,,
ENSG00000116954,4.312167240758481,4.33861292966686,0.02644568890837906,0.7785979990356555,0.9906472223830098
ENSG00000273637,0.0,0.0,0.0,,
ENSG00000228436,0.8943304155759003,0.9763927561242637,0.08206234054836337,0.6291541131853369,0.9768853243475332
ENSG00000214114,4.655322445469217,4.6578634769330245,0.002541031463807464,0.9594122657967499,0.9995563239457352
ENSG00000274944,0.0,0.0,0.0,,
ENSG00000131233,0.0,0.0,0.0,,
ENSG00000158315,0.007783837775985433,0.0,-0.007783837775985433,0.36321746764912255,0.9034298627891024
ENSG00000199963,0.0,0.0,0.0,,
ENSG00000207466,0.0,0.0,0.0,,
ENSG00000235549,0.0,0.0,0.0,,
ENSG00000174574,6.8831932713115265,6.847466315925626,-0.03572695538590054,0.6322933526285679,0.9768853243475332
ENSG00000168653,6.038736674727445,5.9837967496294056,-0.05493992509803913,0.5199248172363168,0.9633614150822309
ENSG00000127603,8.750099997259975,8.702317017055654,-0.047782980204321035,0.7081721489516519,0.9819306242118583
ENSG00000206654,0.0,0.0,0.0,,
ENSG00000222378,0.0,0.0,0.0,,
ENSG00000287422,0.013441055623356091,0.0,-0.013441055623356091,0.36321746764912255,0.9034298627891024
ENSG00000226438,0.007480112576674763,0.013836083999058566,0.006355971422383803,0.5932829966963972,0.9725449783474592
ENSG00000217897,0.05830681821536618,0.05501191682794584,-0.0032949013874203417,0.935218758341352,0.9995563239457352
ENSG00000183682,0.11682805934846076,0.08743832372821386,-0.029389735620246896,0.39024134011306344,0.919097260271468
ENSG00000237624,0.0623378398719851,0.007418219910348726,-0.05491961996163638,0.22763555484624684,0.9034298627891024
ENSG00000243970,4.026103160616025,4.187625909575522,0.1615227489594968,0.4097484245236451,0.925996056126065
ENSG00000090621,7.232240196087077,7.207556095514815,-0.024684100572262224,0.8002562389541514,0.9944335860977354
ENSG00000228060,0.04694474728093231,0.01996482572560501,-0.0269799215553273,0.3555007802553458,0.9034298627891024
ENSG00000201457,0.0,0.0,0.0,,
ENSG00000163909,0.04387960797794282,0.14613097056875693,0.1022513625908141,0.019267320703064535,0.9034298627891024
ENSG00000225903,0.0,0.0,0.0,,
ENSG00000116981,0.06591108004080944,0.12024211574949108,0.05433103570868164,0.36993696531422293,0.9077988124861297
ENSG00000116983,2.199940874532275,2.148784600690382,-0.05115627384189292,0.9142538475185026,0.9995563239457352
ENSG00000084072,5.81255498173381,5.8263874827161635,0.013832500982353224,0.7279240800527357,0.9830630092625964
ENSG00000225333,0.015323577900134992,0.006623363297471992,-0.008700214602663,0.618774186202314,0.9760711795942952
ENSG00000252413,0.0,0.0,0.0,,
ENSG00000116985,0.4771365753425502,0.48138431080383043,0.004247735461280211,0.9736946519455959,0.9995563239457352
ENSG00000198754,0.0521974213613521,0.03907377530032239,-0.013123646061029712,0.7076580155823305,0.9819306242118583
ENSG00000285905,0.0,0.0,0.0,,
ENSG00000261798,0.07611911669845935,0.08427431011767676,0.008155193419217416,0.911698204218672,0.9995563239457352
ENSG00000229213,0.0,0.0,0.0,,
ENSG00000284719,0.4391930593359001,0.5337415257243242,0.09454846638842412,0.6183612872439465,0.9760711795942952
ENSG00000284678,0.016434294500602454,0.020009580382051435,0.0035752858814489807,0.8386767783519662,0.9995563239457352
ENSG00000043514,3.5200055858153374,3.4868951932221557,-0.033110392593181714,0.6449580041538229,0.9776177218255248
ENSG00000202222,0.0,0.0,0.0,,
ENSG00000116990,0.03171168746435727,0.06779837175776393,0.03608668429340666,0.18567273207944326,0.9034298627891024
ENSG00000236546,0.029618125067452317,0.05543988449383105,0.02582175942637873,0.39249292795495627,0.9199000224944882
ENSG00000207356,0.0,0.0,0.0,,
ENSG00000168389,2.165847982924357,1.8833414752590112,-0.2825065076653457,0.1395132707354875,0.9034298627891024
ENSG00000228477,0.8728520091107531,0.7462519952492465,-0.12660001386150666,0.2808667187283083,0.9034298627891024
ENSG00000131236,10.131062645188997,10.093609886331592,-0.0374527588574054,0.6954638294553044,0.9817225506466937
ENSG00000131238,7.346461425141388,7.344031558615799,-0.002429866525588409,0.953772298970405,0.9995563239457352
ENSG00000226745,0.0,0.0,0.0,,
ENSG00000117000,5.091316515709116,5.093716320717223,0.002399805008106881,0.9718048057726708,0.9995563239457352
ENSG00000207508,0.03851575593138882,0.029647480273471794,-0.008868275657917025,0.6757369713975467,0.9794928193832164
ENSG00000188800,0.007783837775985433,0.036463888408229166,0.02868005063224373,0.11343813480698936,0.9034298627891024
ENSG00000259943,2.02938352012913,2.257850045042989,0.22846652491385866,0.1662890045487647,0.9034298627891024
ENSG00000084073,5.970781701076082,5.895563737378246,-0.07521796369783651,0.5347938749743371,0.9652994668719388
ENSG00000231296,0.0,0.0,0.0,,
ENSG00000049089,3.6403817639004683,3.30238214623326,-0.33799961766720843,0.47354678395906036,0.9527880549931973
ENSG00000227311,0.16292221991218403,0.15202565203944676,-0.010896567872737267,0.8612418223204744,0.9995563239457352
ENSG00000084070,7.999360190303108,8.04427057511499,0.0449103848118817,0.47754824576140187,0.9542006749243929
ENSG00000213172,0.007550765921678553,0.006623363297471992,-0.0009274026242065614,0.928287110004018,0.9995563239457352
ENSG00000284677,0.0,0.0,0.0,,
ENSG00000187801,1.3220651787412365,1.3828418338258175,0.060776655084580966,0.6836863650620939,0.9805862515316792
ENSG00000260920,1.043747648208004,1.0083293926706467,-0.035418255537357224,0.7564086379871585,0.9876123561233661
ENSG00000279667,0.1600475749531636,0.2175417778140303,0.057494202860866706,0.5121962078055609,0.9619370972532024
ENSG00000187815,1.2414697372003547,1.4281773416181496,0.18670760441779488,0.22024597938673596,0.9034298627891024
ENSG00000238287,0.38380170084335735,0.5170752022510162,0.13327350140765887,0.3206098998782645,0.9034298627891024
ENSG00000164002,3.72425262914698,3.678393342430662,-0.04585928671631834,0.6411928895541213,0.9776023228735756
ENSG00000227278,0.007564208532773173,0.0,-0.007564208532773173,0.36321746764912255,0.9034298627891024
ENSG00000238186,0.06707381447842949,0.0,-0.06707381447842949,0.05612087604899612,0.9034298627891024
ENSG00000117010,2.35385436655174,2.4675573572057585,0.11370299065401834,0.17793936402634852,0.9034298627891024
ENSG00000286838,0.0,0.0,0.0,,
ENSG00000236505,0.007783837775985433,0.0,-0.007783837775985433,0.36321746764912255,0.9034298627891024
ENSG00000233910,0.0,0.0,0.0,,
ENSG00000117016,3.7472292953115836,3.800488277258095,0.05325898194651124,0.6750668693975252,0.9794928193832164
ENSG00000287743,0.05981643694377689,0.028847528660621014,-0.030968908283155877,0.3924638213804008,0.9199000224944882
ENSG00000237899,0.18413556624174085,0.2690238106809912,0.08488824443925033,0.3363483393742348,0.9034298627891024
ENSG00000272145,0.9517605349168702,1.112818953870759,0.16105841895388873,0.21230019489886853,0.9034298627891024
ENSG00000066136,6.192697357534244,6.14908772567962,-0.04360963185462374,0.45022382850367626,0.9433796437851543
ENSG00000198974,0.0,0.0,0.0,,
ENSG00000207962,0.0,0.021237772727225445,0.021237772727225445,0.2104892244372613,0.9034298627891024
ENSG00000117013,0.6554185211685694,0.5103381372632617,-0.14508038390530764,0.1272712850911586,0.9034298627891024
ENSG00000264582,0.0,0.0,0.0,,
ENSG00000179862,2.2779908461486227,2.4177887005488348,0.13979785440021208,0.4999270524634769,0.9595990326888592
ENSG00000229528,0.019889938732764734,0.006895664671306069,-0.012994274061458665,0.5590856418062615,0.9691806498934029
ENSG00000228940,0.0,0.0,0.0,,
ENSG00000286668,0.0,0.0069404193277524985,0.0069404193277524985,0.36321746764912255,0.9034298627891024
ENSG00000233118,0.0,0.0,0.0,,
ENSG00000171793,5.984765766104915,5.7716216133702245,-0.21314415273469045,0.24208168901166555,0.9034298627891024
ENSG00000281207,1.0487673044257184,1.0050813322654164,-0.04368597216030201,0.8274964419539279,0.9993682487179866
ENSG00000171790,0.1615405699498995,0.14858033806452112,-0.01296023188537837,0.8410489077300384,0.9995563239457352
ENSG00000010803,4.631733374150127,4.619673661934136,-0.01205971221599178,0.9000701014520447,0.9995563239457352
ENSG00000215893,0.0,0.0,0.0,,
ENSG00000287400,0.007783837775985433,0.03736365365512631,0.029579815879140877,0.28101412856123287,0.9034298627891024
ENSG00000235358,0.0,0.0,0.0,,
ENSG00000213987,0.0,0.0,0.0,,
ENSG00000286640,0.0,0.0,0.0,,
ENSG00000204060,0.10334842801378681,0.07172864709781097,-0.03161978091597584,0.49687653244010255,0.9579897000304188
ENSG00000229901,0.0,0.0,0.0,,
ENSG00000252563,0.0,0.0,0.0,,
ENSG00000127129,0.014378643123415732,0.06504831226648534,0.05066966914306961,0.05970262151282717,0.9034298627891024
ENSG00000127124,4.6805860178297705,4.574738477977608,-0.10584753985216278,0.37603731580524435,0.910928148395624
ENSG00000230881,0.0,0.0,0.0,,
ENSG00000230638,0.0,0.0,0.0,,
ENSG00000284895,0.0,0.0,0.0,,
ENSG00000287587,0.04145943483287053,0.0,-0.04145943483287053,0.36321746764912255,0.9034298627891024
ENSG00000227538,0.0,0.0,0.0,,
ENSG00000228776,0.0,0.0,0.0,,
ENSG00000044012,0.0,0.0,0.0,,
ENSG00000197273,0.0068144345906425595,0.0,-0.0068144345906425595,0.36321746764912255,0.9034298627891024
ENSG00000198815,6.399423953095578,6.424633789501759,0.02520983640618102,0.7540304808551614,0.9874058307599691
ENSG00000227527,0.015323577900134992,0.006623363297471992,-0.008700214602663,0.618774186202314,0.9760711795942952
ENSG00000177181,0.758994506573496,0.824596981005253,0.06560247443175704,0.6958022881460215,0.9817225506466937
ENSG00000235002,0.0,0.0,0.0,,
ENSG00000066185,0.3373327041723659,0.2878850277918385,-0.04944767638052738,0.584784678918115,0.9725449783474592
ENSG00000127125,4.987051369677889,5.052361730492845,0.06531036081495589,0.6438102859673608,0.9776177218255248
ENSG00000186409,1.1308952714008085,1.2920259160892777,0.16113064468846927,0.45619391480596894,0.9457363027970023
ENSG00000230116,0.0,0.0,0.0,,
ENSG00000236876,0.6674396944236455,0.47915359690844483,-0.18828609751520065,0.01020220216505122,0.9034298627891024
ENSG00000200254,0.0,0.0,0.0,,
ENSG00000236180,0.0068144345906425595,0.0,-0.0068144345906425595,0.36321746764912255,0.9034298627891024
ENSG00000171960,5.230927050441712,5.169922794305677,-0.06100425613603466,0.5741669461690663,0.9711110289540845
ENSG00000285728,0.22934677155228947,0.17907036338617077,-0.0502764081661187,0.332523172200789,0.9034298627891024
ENSG00000234917,0.13929701391029184,0.14123100045964956,0.0019339865493577246,0.9705097122345893,0.9995563239457352
ENSG00000065978,9.39950523664948,9.303300017388297,-0.09620521926118286,0.1522810090061378,0.9034298627891024
ENSG00000164007,0.0,0.0,0.0,,
ENSG00000117385,5.67361868426001,5.667783683717861,-0.005835000542148805,0.7738297189201617,0.9906133092368915
ENSG00000164008,2.6677393124869226,2.766827076639436,0.09908776415251319,0.5619456248110586,0.969552101760272
ENSG00000283580,0.0,0.0,0.0,,
ENSG00000228452,0.0,0.0,0.0,,
ENSG00000274386,0.4667584407573226,0.3577213863816356,-0.109037054375687,0.18812614005581496,0.9034298627891024
ENSG00000177868,4.039282035870797,4.06919105270858,0.029909016837782687,0.8013213979944089,0.9944673050414872
ENSG00000164010,3.686747984782885,3.790406476875901,0.10365849209301592,0.6317337837128483,0.9768853243475332
ENSG00000228192,0.8826840623825393,1.0276492100863024,0.14496514770376312,0.2246099739549438,0.9034298627891024
ENSG00000164011,2.5889453726875673,2.757042340880096,0.16809696819252862,0.3068963544154412,0.9034298627891024
ENSG00000233708,0.01569796316956646,0.02419211826700096,0.008494155097434501,0.6669342856111358,0.9790748336151173
ENSG00000237090,0.044980040578143816,0.013686115104976507,-0.03129392547316731,0.16373264716951494,0.9034298627891024
ENSG00000225099,0.14095741133488246,0.15294974541715947,0.011992334082277012,0.8612921260878578,0.9995563239457352
ENSG00000117394,6.930632802219185,6.965392325552268,0.03475952333308285,0.7242905049681088,0.9830630092625964
ENSG00000284138,0.1623032351155673,0.0716829222823996,-0.0906203128331677,0.1398038236213634,0.9034298627891024
ENSG00000227533,1.0036040529774393,1.0027198450266315,-0.0008842079508077916,0.997141802796656,0.9995563239457352
ENSG00000283973,0.0,0.0,0.0,,
ENSG00000207256,0.03151759417623779,0.03467063520103426,0.0031530410247964658,0.9238739660777491,0.9995563239457352
ENSG00000283136,0.0,0.0,0.0,,
ENSG00000277513,0.0,0.0,0.0,,
ENSG00000186973,0.0,0.0,0.0,,
ENSG00000117395,5.624329632919398,5.44288436240939,-0.18144527051000825,0.0894535758324738,0.9034298627891024
ENSG00000284410,0.0,0.0,0.0,,
ENSG00000243710,0.027370051309439498,0.020581779776282578,-0.00678827153315692,0.7860443051110797,0.9923400064937566
ENSG00000199240,0.0,0.0,0.0,,
ENSG00000179178,0.0,0.0,0.0,,
ENSG00000253313,0.03204878288601813,0.006895664671306069,-0.025153118214712063,0.21476562675828365,0.9034298627891024
ENSG00000066056,1.788789576223375,0.9825300759419727,-0.8062595002814023,0.03711937120176332,0.9034298627891024
ENSG00000117400,0.030184831518992445,0.029964536303752305,-0.0002202952152401405,0.993044246128654,0.9995563239457352
ENSG00000287113,0.0068144345906425595,0.028969861140373032,0.022155426549730472,0.19741442575519783,0.9034298627891024
ENSG00000234694,0.5878754723109184,0.5354384499847143,-0.052437022326204064,0.5068985529867622,0.9602150396947285
ENSG00000117399,6.932190179328498,6.781894717787737,-0.150295461540761,0.5258463402550725,0.9637424184411564
ENSG00000066322,6.350036165486034,6.340791904941708,-0.009244260544326366,0.8482831914961407,0.9995563239457352
ENSG00000283836,0.0,0.0,0.0,,
ENSG00000159479,5.120616122177633,5.069823685024816,-0.05079243715281745,0.3592614683925519,0.9034298627891024
ENSG00000229431,0.044023378872443515,0.04105534653072668,-0.0029680323417168378,0.9342078547831549,0.9995563239457352
ENSG00000198198,6.4413494482791265,6.4749881036614765,0.03363865538235,0.7738436902695291,0.9906133092368915
ENSG00000229372,0.048610517219045614,0.04691595174331573,-0.0016945654757298811,0.9611653118596001,0.9995563239457352
ENSG00000274975,0.0,0.0,0.0,,
ENSG00000178922,3.5828258426586905,3.550438902891706,-0.03238693976698448,0.9605765181613388,0.9995563239457352
ENSG00000229348,0.07700043320489497,0.09648093563473199,0.019480502429837024,0.64352563709267,0.9776177218255248
ENSG00000142949,1.8965740847779644,1.6715900927981286,-0.22498399197983576,0.741732195251015,0.9849378085662924
ENSG00000284989,0.0,0.0,0.0,,
ENSG00000066135,4.820644901734679,4.837229348766417,0.01658444703173867,0.568022673294956,0.970087538199575
ENSG00000236200,0.510800837390838,0.4593829259313668,-0.05141791145947122,0.6150303355200362,0.9760711795942952
ENSG00000126091,1.4745887046892117,1.5816906782084637,0.10710197351925199,0.35917180354262207,0.9034298627891024
ENSG00000229444,0.0,0.0,0.0,,
ENSG00000283414,0.033719800069075025,0.0,-0.033719800069075025,0.36321746764912255,0.9034298627891024
ENSG00000233674,0.022518368218717968,0.014041583207820717,-0.00847678501089725,0.6435563339882364,0.9776177218255248
ENSG00000283477,0.0,0.0,0.0,,
ENSG00000224751,0.05780273935428123,0.015481885872655953,-0.04232085348162527,0.32312789357140786,0.9034298627891024
ENSG00000117407,0.31449406221474624,0.236594634527274,-0.07789942768747224,0.29283350951838505,0.9034298627891024
ENSG00000237950,1.2378919192714646,1.2864540029252303,0.048562083653765686,0.7992603154551498,0.9944333997482435
ENSG00000288573,0.704041889882529,0.8746765478892652,0.17063465800673616,0.3254071563656667,0.9034298627891024
ENSG00000117408,5.538833860955818,5.568352522372606,0.029518661416787495,0.5783139416621288,0.9723384950552055
ENSG00000285649,0.05449724571742908,0.029080960258787526,-0.025416285458641556,0.31493233230294015,0.9034298627891024
ENSG00000132768,4.946964352811312,4.8861281203176725,-0.060836232493639564,0.2887193951259112,0.9034298627891024
ENSG00000117410,6.556338326040475,6.431330050344902,-0.12500827569557327,0.00918637295061525,0.9034298627891024
ENSG00000117411,3.9697639296937175,3.8272637247513193,-0.14250020494239823,0.0805729276252062,0.9034298627891024
ENSG00000159214,1.2814832946546872,1.4900693643402996,0.20858606968561233,0.06861333654933412,0.9034298627891024
ENSG00000196517,0.42792113395253156,0.3646518672907452,-0.06326926666178634,0.38546924705349994,0.9162092655256198
ENSG00000230615,0.14560189962291134,0.10080804236273032,-0.04479385726018102,0.5169760929540193,0.9633614150822309
ENSG00000227163,0.0,0.0,0.0,,
ENSG00000271647,0.0,0.0,0.0,,
ENSG00000239560,0.0,0.0,0.0,,
ENSG00000171872,0.0,0.0,0.0,,
ENSG00000233514,0.37419301906316477,0.19832513976364397,-0.1758678792995208,0.016283515608908478,0.9034298627891024
ENSG00000283039,0.0,0.0,0.0,,
ENSG00000226804,0.0,0.0,0.0,,
ENSG00000200171,0.0,0.0,0.0,,
ENSG00000238037,0.0068144345906425595,0.0,-0.0068144345906425595,0.36321746764912255,0.9034298627891024
ENSG00000227994,0.0,0.0,0.0,,
ENSG00000271329,0.007564208532773173,0.02916800097763246,0.02160379244485929,0.3174955240204589,0.9034298627891024
ENSG00000178028,6.14099192731551,6.171864312602331,0.03087238528682068,0.7529793266453515,0.9874058307599691
ENSG00000117419,4.758987736718466,4.723334334543608,-0.035653402174857796,0.32517531303252367,0.9034298627891024
ENSG00000233602,0.05821733084430363,0.048694188716607044,-0.009523142127696588,0.8509889196679711,0.9995563239457352
ENSG00000199385,0.0,0.0,0.0,,
ENSG00000187147,6.67487711050359,6.748595654310769,0.07371854380717924,0.1909788897809528,0.9034298627891024
ENSG00000263381,0.0,0.0,0.0,,
ENSG00000126106,2.5304168107663703,2.4902269023458135,-0.04018990842055681,0.6967426839445304,0.9817225506466937
ENSG00000198520,2.1822551219560133,2.115122686042472,-0.06713243591354123,0.7981466220420108,0.9941944397284416
ENSG00000199377,0.10872923693075705,0.04913053672441333,-0.05959870020634372,0.2627518826125634,0.9034298627891024
ENSG00000200169,0.25034633337954965,0.1050499229963701,-0.14529641038317953,0.18063839109126784,0.9034298627891024
ENSG00000142945,6.874704458711517,6.826118648493288,-0.0485858102182295,0.8147625087349146,0.9972523947678078
ENSG00000225721,0.2312744543574378,0.28717507327859154,0.05590061892115375,0.46429475557479605,0.9486207934704627
ENSG00000142937,9.631836108098632,9.710190579586,0.0783544714873674,0.6456833255163243,0.9776177218255248
ENSG00000264294,0.0,0.0,0.0,,
ENSG00000200913,0.5893064414806907,0.5312646386744372,-0.058041802806253484,0.546785218417035,0.9674278562525037
