gene,mean_early_0h,mean_late_168hplus,log2_fc,pval,pval_adj
ENSG00000238198,0.26516600137285773,0.1314989883621375,-0.13366701301072023,0.005165374110826541,0.018738444488550048
ENSG00000198799,4.286753343642158,4.570787455618388,0.2840341119762293,0.0013955543020387458,0.005956162837557958
ENSG00000237278,0.0034478323356530345,0.0049636501320372,0.0015158177963841652,0.8034684477507723,0.8638062578430922
ENSG00000233839,0.1656326012305032,0.28710384222783925,0.12147124099733606,0.02671831752146873,0.0770948926827922
ENSG00000236887,0.003311681648735996,0.011081371385407593,0.007769689736671597,0.23009362871537692,0.40583861149993455
ENSG00000081026,3.039662718121347,1.8609160497590131,-1.178746668362334,4.5669320597792424e-12,2.0893320019399718e-10
ENSG00000232499,0.7530739775845391,0.4894031644041316,-0.26367081318040747,5.242625257659302e-05,0.0003267886637558846
ENSG00000238256,0.0,0.0,0.0,,
ENSG00000116793,4.807923030431359,5.339306339399896,0.5313833089685369,2.559476636614468e-07,2.889112809916093e-06
ENSG00000232450,0.3009278425309233,0.5345807411755763,0.233652898644653,0.00015252614707808777,0.0008428310428125215
ENSG00000081019,4.958406390373393,5.047237913907244,0.08883152353385082,0.1930308107910729,0.3560256513017812
ENSG00000231128,0.04176196287446956,0.021624460059216307,-0.020137502815253252,0.32581038310008237,0.4579857353953146
ENSG00000134242,7.020688337845436,7.6817122671662945,0.6610239293208586,5.103118431912082e-07,5.3319205355873e-06
ENSG00000226167,0.04462721192083311,0.031378121688598846,-0.013249090232234265,0.4400571891026376,0.5623565930557525
ENSG00000188761,1.0732230792846587,2.5188715329247553,1.4456484536400966,7.486567008685894e-08,9.657234198485282e-07
ENSG00000134262,5.229806823013305,5.985660595146393,0.7558537721330882,3.727848446272488e-09,6.839148261652469e-08
ENSG00000118655,4.410315849772732,3.689332523626487,-0.720983326146245,2.8267251851646e-05,0.00018896802835278935
ENSG00000235527,0.5145046677179547,0.6501544039004669,0.1356497361825122,0.04017714332925675,0.10833440790816139
ENSG00000163349,7.268903738768574,7.445880952879382,0.17697721411080813,0.15436730142993638,0.31507477336731443
ENSG00000116774,0.037806740309912316,0.07689603696240571,0.039089296652493395,0.11465621648709252,0.24908593129294263
ENSG00000270780,0.0,0.010171336595700207,0.010171336595700207,0.1011081270270094,0.22602646750369915
ENSG00000282048,0.0,0.0,0.0,,
ENSG00000134207,0.02920581872163017,0.0519414654325465,0.022735646710916328,0.2898247684893874,0.4579857353953146
ENSG00000232895,0.004441764289461951,0.02391480498819408,0.019473040698732128,0.08074013801916025,0.1913175395182201
ENSG00000273698,0.0,0.0,0.0,,
ENSG00000271419,0.0,0.0,0.0,,
ENSG00000197323,6.38413663075909,6.409933818540208,0.025797187781117614,0.4057119215915578,0.527779953365203
ENSG00000226984,0.0,0.0,0.0,,
ENSG00000225650,0.0,0.006033098601009674,0.006033098601009674,0.08416369839503948,0.1964890477064531
ENSG00000201114,0.0,0.0,0.0,,
ENSG00000236480,0.46205868480358553,0.2720083239610925,-0.19005036084249305,0.00029063168572741703,0.0014960965036616848
ENSG00000116752,5.708624547090842,5.249316515442593,-0.4593080316482494,1.438195165916818e-13,1.0627674166577883e-11
ENSG00000175984,1.1950381253929263,1.5324360718261518,0.3373979464332255,0.015773241406036403,0.04905969217167761
ENSG00000116748,0.007448848454866195,0.007440001275130108,-8.84717973608732e-06,0.9992296800090408,0.9994491890140509
ENSG00000242769,0.0,0.007100194233820765,0.007100194233820765,0.20493220727555825,0.372212918605545
ENSG00000213281,7.420023415244063,6.870816522572635,-0.5492068926714273,1.1013734293921074e-07,1.363631331638512e-06
ENSG00000009307,9.259190691885204,9.630960469559035,0.37176977767383157,0.00016757394409461123,0.0009162834037376307
ENSG00000201900,0.007367265221366267,0.004657358480196148,-0.002709906741170119,0.7406646901587769,0.8166250325018674
ENSG00000052723,5.2877429743776565,5.692157464990708,0.40441449061305157,2.5994568501704305e-05,0.0001754865113523105
ENSG00000227970,0.0,0.0,0.0,,
ENSG00000198765,0.0072444447112598965,0.009703813038766532,0.0024593683275066355,0.7442124273944608,0.8194254441872793
ENSG00000134200,0.00748449291601364,0.004517875946118261,-0.0029666169698953785,0.6648356808975597,0.7617282149273288
ENSG00000134198,3.63469536900344,6.899643961414363,3.2649485924109234,5.814954878181677e-18,2.433466801442008e-15
ENSG00000233730,0.04962005677990478,0.6370322987351739,0.5874122419552691,1.491233215451675e-10,4.108487021032348e-09
ENSG00000285698,0.0,0.0,0.0,,
ENSG00000228035,0.0,0.001749991588555349,0.001749991588555349,0.32771580614285856,0.4579857353953146
ENSG00000134259,0.0,0.0,0.0,,
ENSG00000287103,0.0,0.0,0.0,,
ENSG00000226973,0.0,0.0,0.0,,
ENSG00000274468,0.0,0.0,0.0,,
ENSG00000229101,0.0,0.0018825196219550858,0.0018825196219550858,0.32771580614285856,0.4579857353953146
ENSG00000232185,0.007672819350861282,0.00843465806669655,0.0007618387158352686,0.9080111202371763,0.9386594036576072
ENSG00000270631,0.0,0.0,0.0,,
ENSG00000239984,0.0034702096638762493,0.0,-0.0034702096638762493,0.3388006961962019,0.4579857353953146
ENSG00000207502,0.0,0.0,0.0,,
ENSG00000173218,5.686410133560991,4.8495616333490466,-0.8368485002119446,3.533837333608049e-12,1.684547206653736e-10
ENSG00000118729,0.0,0.008441122498120167,0.008441122498120167,0.09490076179331786,0.2156174811895728
ENSG00000177551,0.014275523463477444,0.0075598218319541,-0.006715701631523344,0.5607443420120466,0.6741752218535375
ENSG00000214204,0.06508708454134171,0.06180724008331334,-0.003279844458028369,0.8919546402574378,0.9280193838966448
ENSG00000228127,0.0,0.0,0.0,,
ENSG00000271143,0.0067205278116780455,0.0,-0.0067205278116780455,0.3388006961962017,0.4579857353953146
ENSG00000163393,1.2829887968751168,1.8749800372067507,0.5919912403316339,0.0029032897493537473,0.01130713041490082
ENSG00000237993,0.0,0.0019966041099381804,0.0019966041099381804,0.3277158061428588,0.4579857353953146
ENSG00000173212,0.003709109955174363,0.011796341038830533,0.008087231083656169,0.2606537703350531,0.4466268499838716
ENSG00000235933,0.0,0.0,0.0,,
ENSG00000221040,0.0,0.0,0.0,,
ENSG00000287217,0.01346754697101125,0.001921557016929587,-0.011545989954081662,0.2935453196370537,0.4579857353953146
ENSG00000163399,8.500723306466229,8.267138974615111,-0.2335843318511177,0.001598671621365685,0.006707377021086486
ENSG00000203865,1.922083313442504,1.8240177052480606,-0.09806560819444332,0.5228990582732679,0.640219014062248
ENSG00000212385,0.0,0.0,0.0,,
ENSG00000233154,0.29257964408351717,0.26514600274299677,-0.0274336413405204,0.5876640527878354,0.698054082363775
ENSG00000230381,0.010850805062053182,0.0076194938703437595,-0.0032313111917094224,0.6353827376625468,0.7386632065628236
ENSG00000200547,0.0,0.0,0.0,,
ENSG00000224950,2.1719391497189493,1.425485696655927,-0.7464534530630222,0.0027800417278824197,0.01087721079949744
ENSG00000286276,0.0,0.0,0.0,,
ENSG00000116815,4.686541924942489,5.354546204249204,0.6680042793067154,1.8086539227709196e-05,0.00012715268851225584
ENSG00000177173,1.0765128112749076,1.2097896058293631,0.1332767945544555,0.0844217508371507,0.1968759831348594
ENSG00000264419,0.0,0.003785633343122121,0.003785633343122121,0.1624074492096438,0.32153328422776595
ENSG00000143061,1.1811596331750167,1.8285991856095187,0.647439552434502,0.00011647638380772929,0.0006635098315890651
ENSG00000211543,0.0,0.0,0.0,,
ENSG00000203864,0.0,0.0,0.0,,
ENSG00000231072,0.007223215296492311,0.01632556424247884,0.009102348945986528,0.5099647923845312,0.6286951217452066
ENSG00000223489,0.02543303301797287,0.011533436683683928,-0.013899596334288942,0.24993278468187027,0.4324090599161163
ENSG00000116824,8.221796441510401,9.212610514416125,0.9908140729057244,3.425071739044981e-16,6.162943586032392e-14
ENSG00000225079,0.18407571606167272,0.9537583716916115,0.7696826556299388,6.316722090566687e-11,1.9273031729283898e-09
ENSG00000272715,0.033844465182871535,0.036175272148590086,0.0023308069657185515,0.9071181206964122,0.9381734653071426
ENSG00000134247,2.412208604655022,2.7902575730391974,0.37804896838417523,0.030256588152134768,0.08561430025453878
ENSG00000252510,0.0,0.0,0.0,,
ENSG00000134256,3.475213356828674,3.4701064405413455,-0.005106916287328289,0.9886906788729586,0.9926607225111332
ENSG00000236137,0.7241424889366725,0.5505321698296596,-0.17361031910701297,0.07207854873971854,0.1741898123273208
ENSG00000116830,6.278556776346506,5.639681137184233,-0.638875639162273,2.0880782142864405e-05,0.0001442962584515413
ENSG00000215930,0.04250949410787632,0.010902421173204488,-0.03160707293467183,0.1618037547598467,0.32153328422776595
ENSG00000134253,0.9704091027740348,1.1850148125041324,0.21460570973009763,0.023284249088356582,0.06853084249465695
ENSG00000228453,0.0,0.0,0.0,,
ENSG00000134258,0.0,0.002254086104193455,0.002254086104193455,0.3277158061428588,0.4579857353953146
ENSG00000277141,0.0,0.0,0.0,,
ENSG00000235202,0.0,0.0,0.0,,
ENSG00000271427,0.15975194832256412,0.05478801478446337,-0.10496393353810074,0.00862266748346024,0.029249382975464616
ENSG00000198162,6.417041544725834,6.020595685337368,-0.3964458593884661,0.00026637132121398505,0.0013852005554196454
ENSG00000279513,0.0703373238697028,0.10251373098363335,0.03217640711393055,0.20477809121225807,0.37203115634211636
ENSG00000226755,0.007435809299939194,0.014347776479856944,0.00691196717991775,0.5638675615206377,0.6771111479691446
ENSG00000236866,0.030127683411315276,0.018947035989604958,-0.011180647421710318,0.4781761551746,0.5992236792788462
ENSG00000183508,7.205753318290596,6.405849035435577,-0.7999042828550191,4.063693046355055e-13,2.6057448508208316e-11
ENSG00000213262,0.04358990568477069,0.03186635887002093,-0.011723546814749762,0.47612180008893057,0.5972893971264878
ENSG00000212266,0.0,0.0,0.0,,
ENSG00000270719,0.0,0.0,0.0,,
ENSG00000228217,0.278431924331562,0.3980698890833834,0.11963796475182142,0.0032829516824523226,0.012582379937103493
ENSG00000196505,4.314502280362583,4.378358128856614,0.06385584849403081,0.29164456550436485,0.4579857353953146
ENSG00000065183,5.001545751678123,4.628471347630319,-0.373074404047804,4.6569727218388385e-12,2.1231950404750557e-10
ENSG00000155761,0.03726385345046288,0.019979240736418543,-0.01728461271404434,0.3646874271596482,0.485263179819769
ENSG00000287980,0.0,0.0,0.0,,
ENSG00000222209,0.0,0.0,0.0,,
ENSG00000226126,0.037690558566841594,0.013294378777922276,-0.024396179788919316,0.08351799636937186,0.19590602467271362
ENSG00000229911,0.0,0.0,0.0,,
ENSG00000092607,0.0,0.008141495843024205,0.008141495843024205,0.0436177424662314,0.1154659055458447
ENSG00000226172,0.0,0.0,0.0,,
ENSG00000239216,0.0,0.0,0.0,,
ENSG00000116874,3.4482700989662707,3.504569648440743,0.056299549474472244,0.4048857875114624,0.5268259268280978
ENSG00000224238,0.0,0.0,0.0,,
ENSG00000223575,0.021589199079705707,0.03376702247915467,0.01217782339944896,0.3357791247905417,0.4579857353953146
ENSG00000236804,0.010618440513327531,0.017697149463351394,0.007078708950023863,0.5063488349272822,0.625400903484809
ENSG00000231365,3.087215384495235,2.612494706787887,-0.4747206777073476,0.0003749042835655602,0.0018745685696682697
ENSG00000227056,0.0034702096638762493,0.0,-0.0034702096638762493,0.3388006961962019,0.4579857353953146
ENSG00000227712,0.0,0.0017828137678601672,0.0017828137678601672,0.32771580614285845,0.4579857353953146
ENSG00000232650,0.0034072172953212797,0.0,-0.0034072172953212797,0.3388006961962017,0.4579857353953146
ENSG00000194297,0.0,0.0,0.0,,
ENSG00000116882,0.0,0.0,0.0,,
ENSG00000230921,0.0,0.0,0.0,,
ENSG00000203859,0.0,0.0023013718908336234,0.0023013718908336234,0.32771580614285856,0.4579857353953146
ENSG00000232780,0.0,0.0,0.0,,
ENSG00000203858,0.0,0.0037908424532663767,0.0037908424532663767,0.32771580614285867,0.4579857353953146
ENSG00000235595,0.0,0.0017828137678601672,0.0017828137678601672,0.32771580614285845,0.4579857353953146
ENSG00000187481,0.0,0.0,0.0,,
ENSG00000229570,0.007911973953338201,0.011941299849239485,0.004029325895901284,0.615844270143428,0.7220030081428073
ENSG00000203857,0.0,0.0,0.0,,
ENSG00000226443,0.0,0.0022041688919731566,0.0022041688919731566,0.32771580614285845,0.4579857353953146
ENSG00000249798,0.0,0.0,0.0,,
ENSG00000239873,0.0,0.0,0.0,,
ENSG00000203855,0.0,0.0,0.0,,
ENSG00000240244,0.0,0.0,0.0,,
ENSG00000260941,0.0,0.0066317388327046855,0.0066317388327046855,0.1816521519268304,0.3425494056168982
ENSG00000198857,0.0,0.0,0.0,,
ENSG00000143067,0.23498229994394748,0.7932463636256832,0.5582640636817358,2.0132366554679565e-07,2.3403260340935273e-06
ENSG00000092621,6.043647105796261,4.8701468922645414,-1.1735002135317192,0.005507497191950698,0.019786377947152715
ENSG00000134240,0.2222303227176862,0.0037908424532663767,-0.2184394802644198,0.0001390754603944149,0.0007763386693962874
ENSG00000134193,3.427231077856488,2.145498531133775,-1.2817325467227128,0.06863783423901461,0.16745003301462105
ENSG00000215864,0.0,0.003655782115199022,0.003655782115199022,0.3277158061428588,0.4579857353953146
ENSG00000227205,0.007203600536728712,0.0,-0.007203600536728712,0.16759211601184004,0.32409729371372276
ENSG00000226446,0.0,0.0,0.0,,
ENSG00000134249,0.0,0.0,0.0,,
ENSG00000134250,8.05069819328361,8.145678663302826,0.09498047001921606,0.2991485927852246,0.4579857353953146
ENSG00000273406,0.0,0.008612638644967982,0.008612638644967982,0.04335594878175487,0.11502031777212962
ENSG00000207149,0.0,0.0,0.0,,
ENSG00000265808,6.690831589541908,6.938076405392206,0.24724481585029778,1.1150415554108168e-05,8.299867454954584e-05
ENSG00000274642,0.10987507310947477,0.30693229182003817,0.19705721871056342,0.0008953998429980204,0.0040405807217059365
ENSG00000277313,0.0,0.0,0.0,,
ENSG00000223804,1.2277267479314333,1.5715842545819683,0.34385750665053494,0.0039469377717673585,0.014776764107202479
ENSG00000273727,0.04849733632463007,0.15832024927585195,0.10982291295122187,0.00019589567807040012,0.0010511578590048356
ENSG00000270231,6.165617803995318,5.98421816788613,-0.1813996361091874,0.057212872809281876,0.14421474584109878
ENSG00000270392,0.23712606770850395,0.5229872326015629,0.2858611648930589,4.366480169874721e-06,3.595563082716226e-05
ENSG00000275131,5.104472117116736,5.948713246714642,0.844241129597906,9.891137660264968e-06,7.480161096090813e-05
ENSG00000273694,0.0,0.0,0.0,,
ENSG00000275933,0.0,0.0,0.0,,
ENSG00000286106,0.029944607123182688,0.022310664633692658,-0.00763394248949003,0.6066089029028638,0.7142197341647295
ENSG00000273136,3.8684835794397503,3.9051640822052676,0.036680502765517264,0.8180430866334492,0.8755214815107792
ENSG00000287979,0.10451284108733856,0.25459200238724006,0.1500791612999015,0.008506156961829516,0.02891086161243165
ENSG00000275538,0.0,0.0,0.0,,
ENSG00000263353,0.036182355556327386,0.010627984878516785,-0.0255543706778106,0.15089201663367946,0.3092883376574825
ENSG00000281741,0.1441679661211199,0.12588819572443624,-0.01827977039668366,0.6418139411988621,0.7438403360144
ENSG00000226067,3.955849130046568,4.0772715679510725,0.12142243790450458,0.6210953924003568,0.7264298496374205
ENSG00000277610,0.43943788546037377,0.18871102306602006,-0.2507268623943537,0.0005395670466293272,0.002583216221796186
ENSG00000285215,0.09591211219885322,0.07100617991518783,-0.02490593228366539,0.4394324238581786,0.561756823142408
ENSG00000275585,0.014380687894124772,0.0,-0.014380687894124772,0.11332150014077015,0.24680628877908314
ENSG00000273516,0.0,0.0,0.0,,
ENSG00000275296,0.0,0.0,0.0,,
ENSG00000198019,0.0,0.054625378088134564,0.054625378088134564,0.0023455936417579116,0.00938143066616977
ENSG00000234998,0.0,0.001749991588555349,0.001749991588555349,0.32771580614285856,0.4579857353953146
ENSG00000233029,0.0,0.0037809768402460166,0.0037809768402460166,0.16174234390523487,0.32153328422776595
ENSG00000223345,0.0,0.007962119901190723,0.007962119901190723,0.11552612350675372,0.2506196969406581
ENSG00000227193,0.0,0.0,0.0,,
ENSG00000213244,0.0067205278116780455,0.006966508615175319,0.00024598080349727373,0.9772595905036566,0.9853317872025927
ENSG00000268993,0.0,0.007488236950592531,0.007488236950592531,0.09656597602121561,0.21852669300429461
ENSG00000188610,3.804375334772807,4.325141910160497,0.5207665753876896,0.08421708375443739,0.19656750905544604
ENSG00000171943,3.726097211848207,4.429861356773443,0.7037641449252354,1.6542463313166936e-08,2.5480905520273723e-07
ENSG00000275129,0.0,0.0,0.0,,
ENSG00000230806,0.006534580527149469,0.007663124898758339,0.00112854437160887,0.8812989376713927,0.9204981364071115
ENSG00000227082,0.14604772432455634,0.19115127918896083,0.04510355486440448,0.31879747793817126,0.4579857353953146
ENSG00000228826,0.03753380397190204,0.042623651914842554,0.005089847942940512,0.7691583911797715,0.8386738103580482
ENSG00000233432,0.0034072172953212797,0.012267376610338105,0.008860159315016825,0.16643235995845587,0.32343491058621665
ENSG00000272583,0.5757111997845082,0.5859370933002868,0.010225893515778517,0.9078689707019859,0.9386441824978606
ENSG00000231752,3.4665375213656837,2.978925775299555,-0.48761174606612867,0.015421067645781503,0.04812622382649261
ENSG00000224857,0.0,0.0,0.0,,
ENSG00000276118,0.0,0.0,0.0,,
ENSG00000277095,0.0,0.0,0.0,,
ENSG00000277702,0.0068774269591975285,0.010762010012858161,0.003884583053660633,0.5472285885329786,0.6622110542634493
ENSG00000252830,0.0,0.0,0.0,,
ENSG00000264145,0.0,0.0,0.0,,
ENSG00000274927,0.019441610311712768,0.003450475229050018,-0.01599113508266275,0.18489682251750478,0.34660716911241163
ENSG00000242943,0.0,0.0,0.0,,
ENSG00000223495,0.0,0.0,0.0,,
ENSG00000235887,0.03806152960859485,0.008764172112516448,-0.029297357496078404,0.06961612787096792,0.1694312078137864
ENSG00000203825,0.016923395344508402,0.023687380184687367,0.006763984840178965,0.6306986186854697,0.7348138875380106
ENSG00000179571,0.007252313930262835,0.01634184545043711,0.009089531520174273,0.3109211010543766,0.4579857353953146
ENSG00000226028,0.0,0.0,0.0,,
ENSG00000202167,0.0,0.0,0.0,,
ENSG00000207349,0.0,0.0,0.0,,
ENSG00000252826,0.0,0.0,0.0,,
ENSG00000206737,0.0,0.010283303589306512,0.010283303589306512,0.0993520237640843,0.22323042029868517
ENSG00000232721,0.06627787789529117,0.10513363384608077,0.03885575595078959,0.25353167178590513,0.43723311319959085
ENSG00000223779,0.031407335562639555,0.015387479011705335,-0.01601985655093422,0.43480020477843206,0.5570860386186307
ENSG00000242352,0.08544288124255683,0.03455479916435429,-0.05088808207820254,0.005552061135299825,0.01991588401109626
ENSG00000270962,0.0,0.0,0.0,,
ENSG00000263590,0.027443413228262232,0.014533008418046731,-0.012910404810215501,0.3314835997718285,0.4579857353953146
ENSG00000252105,0.0,0.0,0.0,,
ENSG00000233430,0.0,0.001749991588555349,0.001749991588555349,0.32771580614285856,0.4579857353953146
ENSG00000237503,0.0,0.0,0.0,,
ENSG00000265531,0.0,0.00415992959776033,0.00415992959776033,0.3277158061428588,0.4579857353953146
ENSG00000234571,0.017774667269838177,0.0,-0.017774667269838177,0.24710469294842066,0.4286827919594465
ENSG00000273213,0.0915162796085776,0.07269404850287281,-0.018822231105704787,0.5396534946536655,0.6553582898082025
ENSG00000230186,0.0,0.0,0.0,,
ENSG00000268074,0.0,0.0,0.0,,
ENSG00000263513,1.8080549613610428,2.2545894103118784,0.4465344489508356,0.08495584922565921,0.19748025152401963
ENSG00000270872,0.8956314272244724,1.2106447606708663,0.31501333344639393,0.0011290154316635187,0.004943297081631591
ENSG00000276674,0.0,0.0,0.0,,
ENSG00000275075,0.0,0.0,0.0,,
ENSG00000275767,0.0,0.0,0.0,,
ENSG00000232527,0.01966090258613451,0.0285194771398624,0.008858574553727891,0.5822490613391607,0.6933089193403292
ENSG00000276442,0.0,0.0,0.0,,
ENSG00000175658,0.0,0.0,0.0,,
ENSG00000276756,0.0,0.0,0.0,,
ENSG00000271567,0.0,0.0,0.0,,
ENSG00000271439,0.0,0.0,0.0,,
ENSG00000207205,0.3925798407909468,0.43461823178393355,0.04203839099298673,0.5246655279969444,0.6417636678064895
ENSG00000237343,0.1452351101261564,0.2603829478162712,0.1151478376901148,0.03956274550884294,0.10693157321704806
ENSG00000233586,0.4232631674459695,0.26908858299481914,-0.15417458445115034,0.11687804867467073,0.25293145191389743
ENSG00000266338,6.343998017191438,5.165632097813872,-1.1783659193775655,2.791199899810157e-09,5.301812862725877e-08
ENSG00000227212,0.03316850509116436,0.04552270433039957,0.012354199239235211,0.5194058637017694,0.6372318937610723
ENSG00000229002,0.021002202350791047,0.04311212282556531,0.022109920474774267,0.20890412308607872,0.37740581284241326
ENSG00000275291,0.2283018366529808,0.6185218837146879,0.3902200470617071,0.0010799142868658945,0.004756073157044478
ENSG00000278099,0.059678091212577944,0.07383463577018831,0.014156544557610368,0.61545029058901,0.7216800894483448
ENSG00000277918,0.011632861824320695,0.043797712364290836,0.03216485053997014,0.054448712641075675,0.13856503775179904
ENSG00000279782,0.011694078219724785,0.005630214575240277,-0.006063863644484508,0.4187679187694796,0.5410991087688323
ENSG00000277199,0.019733662635293733,0.0,-0.019733662635293733,0.16617620731025765,0.3234266368761609
ENSG00000224363,0.02539571288901954,0.004458342292354994,-0.020937370596664544,0.03210257736962749,0.08980860361036594
ENSG00000278273,0.0037400562883373816,0.004384459071570182,0.0006444027832328007,0.8946155947343436,0.929697477997287
ENSG00000222854,0.0,0.0,0.0,,
ENSG00000273825,0.0,0.0,0.0,,
ENSG00000287607,0.0,0.0018216271120745518,0.0018216271120745518,0.32771580614285856,0.4579857353953146
ENSG00000196369,2.556368352596065,3.1536428719826213,0.5972745193865561,4.254850471363769e-07,4.559456478154663e-06
ENSG00000271644,0.0,0.0,0.0,,
ENSG00000215784,2.349859437349225,2.7866394079741887,0.43677997062496354,0.11922996054171435,0.25680059176063225
ENSG00000283752,0.0,0.003655782115199022,0.003655782115199022,0.3277158061428588,0.4579857353953146
ENSG00000272419,3.7616240870413375,3.2012283906567127,-0.5603956963846248,0.01693826451498318,0.05220541468777977
ENSG00000277678,0.0034072172953212797,0.0,-0.0034072172953212797,0.3388006961962017,0.4579857353953146
ENSG00000281571,1.7582437212056783,1.8403118133533736,0.08206809214769528,0.39127609048747647,0.5125563364005441
ENSG00000223612,0.9436564713280154,1.0558906389394862,0.11223416761147076,0.09203669933140621,0.2104089142391826
ENSG00000256374,0.01919389822351185,0.006514814520836119,-0.01267908370267573,0.2588961354808476,0.4443200847043634
ENSG00000271291,0.0,0.0,0.0,,
ENSG00000276216,0.3058248576677182,0.2814976323559933,-0.02432722531172493,0.6884152625581395,0.7788235160712954
ENSG00000207501,0.0,0.0,0.0,,
ENSG00000236140,0.02180631539681947,0.07795826383924324,0.05615194844242377,0.0020257339670089335,0.008258314150164803
ENSG00000162825,1.558153016397471,0.944805538445917,-0.6133474779515541,6.883803311973354e-06,5.4321652336405844e-05
ENSG00000234367,0.0,0.0035142721890091973,0.0035142721890091973,0.32771580614285833,0.4579857353953146
ENSG00000270384,0.0,0.0,0.0,,
ENSG00000286620,0.0,0.0,0.0,,
ENSG00000270722,0.03152324284924047,0.050109737488367535,0.018586494639127066,0.3927825609979504,0.5140216430769451
ENSG00000287374,0.0,0.0,0.0,,
ENSG00000278182,0.0,0.0,0.0,,
ENSG00000275064,0.02883722688047122,0.0344829316095509,0.0056457047290796765,0.7145426249032822,0.797645774011762
ENSG00000272150,0.5222226906870583,0.4111087421564261,-0.11111394853063217,0.13503544721945293,0.28328158090109073
ENSG00000117262,2.8403485398457655,2.73496117794581,-0.10538736189995568,0.05645894891739941,0.1427640771036436
ENSG00000174827,0.19030738811771075,0.41926680583766096,0.2289594177199502,0.00019067956710657442,0.0010263548429310823
ENSG00000117281,0.16273364478723976,0.3897589908883518,0.22702534610111205,0.012814851161501545,0.04112918566050339
ENSG00000265491,5.910263938868184,5.814965704615904,-0.09529823425227946,0.038957206272585185,0.10551728386516533
ENSG00000186141,5.239857341114256,4.644562538152125,-0.5952948029621306,8.267369643171389e-07,8.155770410271012e-06
ENSG00000186364,2.2794692051086236,1.929679554706194,-0.3497896504024296,0.0001330943853344857,0.0007482042397281976
ENSG00000131788,5.25999274810849,5.359451744189468,0.09945899608097797,0.021065801386388174,0.06290310950257236
ENSG00000278549,0.007515439249176657,0.00811610423139166,0.0006006649822150028,0.925223584165786,0.9503029839323398
ENSG00000198483,2.1508056880036643,0.7461866278867287,-1.4046190601169357,4.397385621771435e-07,4.693220477292488e-06
ENSG00000143127,2.415411105424455,1.5327371201521975,-0.8826739852722576,1.1480819468903498e-12,6.50187263256022e-11
ENSG00000244619,0.0,0.00211594238623108,0.00211594238623108,0.327715806142859,0.4579857353953146
ENSG00000131779,4.995988973300328,4.65360916123687,-0.3423798120634576,7.814112347477082e-05,0.00046547475350059765
ENSG00000265241,7.293389339309543,6.530800831016378,-0.7625885082931649,6.9364866834695805e-18,2.7303659860199665e-15
ENSG00000211451,1.0104335049077455,1.683432093971798,0.6729985890640524,2.8246787178146858e-05,0.00018886297865025335
ENSG00000234222,0.21779848526964576,0.15478281533804394,-0.06301566993160182,0.2647358930375339,0.45215621272501605
ENSG00000280778,0.0,0.0,0.0,,
ENSG00000271601,6.3489560631199105,6.3763495026629515,0.027393439543041076,0.6453099318332494,0.7469544373324402
ENSG00000272031,1.7343652986569165,2.8298216944809407,1.0954563958240242,6.737361029407547e-10,1.5261966556998877e-08
ENSG00000278431,0.06111295517539183,0.15755285094735358,0.09643989577196174,0.0030650405231894802,0.01185578430043987
ENSG00000121851,4.611615295118922,4.862159255586971,0.2505439604680495,3.4056511254719983e-05,0.0002233873389610044
ENSG00000265972,8.975238627323165,10.201494524887371,1.2262558975642062,8.783616816840774e-05,0.0005161121344521457
ENSG00000168509,0.02328609824020028,0.0,-0.02328609824020028,0.10837895483786979,0.23816411978651666
ENSG00000287190,0.2207431045830904,0.2774372073869142,0.05669410280382378,0.34945806347266495,0.4693123930486528
ENSG00000201558,0.0,0.0,0.0,,
ENSG00000233396,0.21831579439796064,0.4994082754118044,0.28109248101384376,0.0006669560591683945,0.003113244697463742
ENSG00000271425,2.8696174765349465,3.265975669964286,0.3963581934293394,5.3137059673408714e-05,0.00033044219370812405
ENSG00000264343,0.26264964156828824,0.25503907613075055,-0.007610565437537686,0.8874822964338467,0.9249097123154956
ENSG00000276509,0.08069907126573522,0.1320457375099348,0.05134666624419959,0.112839745279879,0.24598656102137795
ENSG00000201789,0.0,0.0,0.0,,
ENSG00000271121,0.0,0.002355986589362525,0.002355986589362525,0.3277158061428588,0.4579857353953146
ENSG00000277406,2.4124038823382032,1.67504640066924,-0.7373574816689632,0.009140946141548574,0.030747732871089357
ENSG00000270339,0.026636073216450284,0.020701705673371384,-0.005934367543078901,0.7764725747639486,0.8440731620451586
ENSG00000273768,0.09654107295248639,0.2801177378541105,0.1835766649016241,3.6428458534843244e-05,0.00023695186477605171
ENSG00000287978,2.1440176829594253,2.3940539403010663,0.25003625734164103,0.09374846907545242,0.21352415563240826
ENSG00000274428,0.07503431215515684,0.1687122422336688,0.09367793007851195,0.08273286291011074,0.1950037171906304
ENSG00000277655,0.08626036965113375,0.17081464831878054,0.0845542786676468,0.035939464818262726,0.09862700098811714
ENSG00000276975,0.10780336280835899,0.32139492556396027,0.21359156275560126,2.157278586046606e-06,1.9221149140938787e-05
ENSG00000274408,0.0,0.0,0.0,,
ENSG00000274450,0.0,0.0,0.0,,
ENSG00000268043,4.939599559719116,5.185086188576446,0.2454866288573303,0.02288924747559035,0.06753134861889203
ENSG00000244371,0.0,0.0022509739972053832,0.0022509739972053832,0.32771580614285856,0.4579857353953146
ENSG00000234225,0.007051737937073377,0.005888484078355044,-0.001163253858718333,0.8574104772809401,0.9031878046363652
